ID,rock_type
TEST_87668,Etc
TEST_87669,Mud_Sandstone
TEST_87670,Mud_Sandstone
TEST_87671,Mud_Sandstone
TEST_87672,Mud_Sandstone
TEST_87673,Mud_Sandstone
TEST_87674,Mud_Sandstone
TEST_87675,Mud_Sandstone
TEST_87676,Mud_Sandstone
TEST_87677,Mud_Sandstone
TEST_87678,Mud_Sandstone
TEST_87679,Mud_Sandstone
TEST_87680,Mud_Sandstone
TEST_87681,Mud_Sandstone
TEST_87682,Mud_Sandstone
TEST_87683,Weathered_Rock
TEST_87684,Mud_Sandstone
TEST_87685,Mud_Sandstone
TEST_87686,Mud_Sandstone
TEST_87687,Mud_Sandstone
TEST_87688,Mud_Sandstone
TEST_87689,Mud_Sandstone
TEST_87690,Mud_Sandstone
TEST_87691,Mud_Sandstone
TEST_87692,Mud_Sandstone
TEST_87693,Mud_Sandstone
TEST_87694,Mud_Sandstone
TEST_87695,Mud_Sandstone
TEST_87696,Mud_Sandstone
TEST_87697,Mud_Sandstone
TEST_87698,Mud_Sandstone
TEST_87699,Mud_Sandstone
TEST_87700,Mud_Sandstone
TEST_87701,Mud_Sandstone
TEST_87702,Mud_Sandstone
TEST_87703,Mud_Sandstone
TEST_87704,Mud_Sandstone
TEST_87705,Mud_Sandstone
TEST_87706,Mud_Sandstone
TEST_87707,Mud_Sandstone
TEST_87708,Mud_Sandstone
TEST_87709,Mud_Sandstone
TEST_87710,Mud_Sandstone
TEST_87711,Mud_Sandstone
TEST_87712,Mud_Sandstone
TEST_87713,Mud_Sandstone
TEST_87714,Mud_Sandstone
TEST_87715,Mud_Sandstone
TEST_87716,Mud_Sandstone
TEST_87717,Mud_Sandstone
TEST_87718,Mud_Sandstone
TEST_87719,Mud_Sandstone
TEST_87720,Mud_Sandstone
TEST_87721,Mud_Sandstone
TEST_87722,Mud_Sandstone
TEST_87723,Mud_Sandstone
TEST_87724,Mud_Sandstone
TEST_87725,Mud_Sandstone
TEST_87726,Mud_Sandstone
TEST_87727,Mud_Sandstone
TEST_87728,Mud_Sandstone
TEST_87729,Mud_Sandstone
TEST_87730,Mud_Sandstone
TEST_87731,Mud_Sandstone
TEST_87732,Mud_Sandstone
TEST_87733,Andesite
TEST_87734,Mud_Sandstone
TEST_87735,Mud_Sandstone
TEST_87736,Mud_Sandstone
TEST_87737,Mud_Sandstone
TEST_87738,Mud_Sandstone
TEST_87739,Mud_Sandstone
TEST_87740,Mud_Sandstone
TEST_87741,Mud_Sandstone
TEST_87742,Mud_Sandstone
TEST_87743,Mud_Sandstone
TEST_87744,Weathered_Rock
TEST_87745,Weathered_Rock
TEST_87746,Mud_Sandstone
TEST_87747,Mud_Sandstone
TEST_87748,Weathered_Rock
TEST_87749,Mud_Sandstone
TEST_87750,Mud_Sandstone
TEST_87751,Mud_Sandstone
TEST_87752,Mud_Sandstone
TEST_87753,Mud_Sandstone
TEST_87754,Mud_Sandstone
TEST_87755,Mud_Sandstone
TEST_87756,Mud_Sandstone
TEST_87757,Mud_Sandstone
TEST_87758,Mud_Sandstone
TEST_87759,Weathered_Rock
TEST_87760,Mud_Sandstone
TEST_87761,Mud_Sandstone
TEST_87762,Mud_Sandstone
TEST_87763,Mud_Sandstone
TEST_87764,Mud_Sandstone
TEST_87765,Mud_Sandstone
TEST_87766,Mud_Sandstone
TEST_87767,Mud_Sandstone
TEST_87768,Mud_Sandstone
TEST_87769,Mud_Sandstone
TEST_87770,Mud_Sandstone
TEST_87771,Mud_Sandstone
TEST_87772,Mud_Sandstone
TEST_87773,Weathered_Rock
TEST_87774,Weathered_Rock
TEST_87775,Mud_Sandstone
TEST_87776,Weathered_Rock
TEST_87777,Mud_Sandstone
TEST_87778,Mud_Sandstone
TEST_87779,Andesite
TEST_87780,Mud_Sandstone
TEST_87781,Mud_Sandstone
TEST_87782,Mud_Sandstone
TEST_87783,Mud_Sandstone
TEST_87784,Mud_Sandstone
TEST_87785,Mud_Sandstone
TEST_87786,Mud_Sandstone
TEST_87787,Mud_Sandstone
TEST_87788,Mud_Sandstone
TEST_87789,Mud_Sandstone
TEST_87790,Mud_Sandstone
TEST_87791,Mud_Sandstone
TEST_87792,Mud_Sandstone
TEST_87793,Weathered_Rock
TEST_87794,Weathered_Rock
TEST_87795,Weathered_Rock
TEST_87796,Etc
TEST_87797,Weathered_Rock
TEST_87798,Mud_Sandstone
TEST_87799,Mud_Sandstone
TEST_87800,Mud_Sandstone
TEST_87801,Mud_Sandstone
TEST_87802,Mud_Sandstone
TEST_87803,Mud_Sandstone
TEST_87804,Mud_Sandstone
TEST_87805,Mud_Sandstone
TEST_87806,Mud_Sandstone
TEST_87807,Etc
TEST_87808,Mud_Sandstone
TEST_87809,Mud_Sandstone
TEST_87810,Mud_Sandstone
TEST_87811,Mud_Sandstone
TEST_87812,Mud_Sandstone
TEST_87813,Mud_Sandstone
TEST_87814,Mud_Sandstone
TEST_87815,Etc
TEST_87816,Mud_Sandstone
TEST_87817,Mud_Sandstone
TEST_87818,Mud_Sandstone
TEST_87819,Mud_Sandstone
TEST_87820,Mud_Sandstone
TEST_87821,Mud_Sandstone
TEST_87822,Mud_Sandstone
TEST_87823,Mud_Sandstone
TEST_87824,Mud_Sandstone
TEST_87825,Mud_Sandstone
TEST_87826,Mud_Sandstone
TEST_87827,Mud_Sandstone
TEST_87828,Mud_Sandstone
TEST_87829,Mud_Sandstone
TEST_87830,Mud_Sandstone
TEST_87831,Etc
TEST_87832,Etc
TEST_87833,Mud_Sandstone
TEST_87834,Mud_Sandstone
TEST_87835,Weathered_Rock
TEST_87836,Weathered_Rock
TEST_87837,Weathered_Rock
TEST_87838,Weathered_Rock
TEST_87839,Weathered_Rock
TEST_87840,Weathered_Rock
TEST_87841,Etc
TEST_87842,Weathered_Rock
TEST_87843,Weathered_Rock
TEST_87844,Weathered_Rock
TEST_87845,Weathered_Rock
TEST_87846,Mud_Sandstone
TEST_87847,Mud_Sandstone
TEST_87848,Mud_Sandstone
TEST_87849,Andesite
TEST_87850,Mud_Sandstone
TEST_87851,Weathered_Rock
TEST_87852,Mud_Sandstone
TEST_87853,Weathered_Rock
TEST_87854,Etc
TEST_87855,Mud_Sandstone
TEST_87856,Etc
TEST_87857,Mud_Sandstone
TEST_87858,Mud_Sandstone
TEST_87859,Mud_Sandstone
TEST_87860,Etc
TEST_87861,Etc
TEST_87862,Mud_Sandstone
TEST_87863,Mud_Sandstone
TEST_87864,Mud_Sandstone
TEST_87865,Mud_Sandstone
TEST_87866,Mud_Sandstone
TEST_87867,Mud_Sandstone
TEST_87868,Mud_Sandstone
TEST_87869,Mud_Sandstone
TEST_87870,Mud_Sandstone
TEST_87871,Etc
TEST_87872,Etc
TEST_87873,Mud_Sandstone
TEST_87874,Mud_Sandstone
TEST_87875,Mud_Sandstone
TEST_87876,Mud_Sandstone
TEST_87877,Mud_Sandstone
TEST_87878,Mud_Sandstone
TEST_87879,Mud_Sandstone
TEST_87880,Mud_Sandstone
TEST_87881,Weathered_Rock
TEST_87882,Weathered_Rock
TEST_87883,Mud_Sandstone
TEST_87884,Mud_Sandstone
TEST_87885,Mud_Sandstone
TEST_87886,Mud_Sandstone
TEST_87887,Mud_Sandstone
TEST_87888,Mud_Sandstone
TEST_87889,Mud_Sandstone
TEST_87890,Mud_Sandstone
TEST_87891,Etc
TEST_87892,Mud_Sandstone
TEST_87893,Mud_Sandstone
TEST_87894,Etc
TEST_87895,Etc
TEST_87896,Mud_Sandstone
TEST_87897,Mud_Sandstone
TEST_87898,Etc
TEST_87899,Etc
TEST_87900,Mud_Sandstone
TEST_87901,Weathered_Rock
TEST_87902,Mud_Sandstone
TEST_87903,Mud_Sandstone
TEST_87904,Mud_Sandstone
TEST_87905,Mud_Sandstone
TEST_87906,Mud_Sandstone
TEST_87907,Mud_Sandstone
TEST_87908,Mud_Sandstone
TEST_87909,Mud_Sandstone
TEST_87910,Mud_Sandstone
TEST_87911,Mud_Sandstone
TEST_87912,Mud_Sandstone
TEST_87913,Mud_Sandstone
TEST_87914,Weathered_Rock
TEST_87915,Mud_Sandstone
TEST_87916,Mud_Sandstone
TEST_87917,Mud_Sandstone
TEST_87918,Etc
TEST_87919,Mud_Sandstone
TEST_87920,Mud_Sandstone
TEST_87921,Etc
TEST_87922,Mud_Sandstone
TEST_87923,Mud_Sandstone
TEST_87924,Mud_Sandstone
TEST_87925,Mud_Sandstone
TEST_87926,Mud_Sandstone
TEST_87927,Mud_Sandstone
TEST_87928,Weathered_Rock
TEST_87929,Andesite
TEST_87930,Weathered_Rock
TEST_87931,Mud_Sandstone
TEST_87932,Mud_Sandstone
TEST_87933,Mud_Sandstone
TEST_87934,Mud_Sandstone
TEST_87935,Mud_Sandstone
TEST_87936,Etc
TEST_87937,Mud_Sandstone
TEST_87938,Etc
TEST_87939,Mud_Sandstone
TEST_87940,Mud_Sandstone
TEST_87941,Mud_Sandstone
TEST_87942,Mud_Sandstone
TEST_87943,Etc
TEST_87944,Mud_Sandstone
TEST_87945,Mud_Sandstone
TEST_87946,Mud_Sandstone
TEST_87947,Weathered_Rock
TEST_87948,Mud_Sandstone
TEST_87949,Mud_Sandstone
TEST_87950,Mud_Sandstone
TEST_87951,Mud_Sandstone
TEST_87952,Mud_Sandstone
TEST_87953,Mud_Sandstone
TEST_87954,Mud_Sandstone
TEST_87955,Mud_Sandstone
TEST_87956,Mud_Sandstone
TEST_87957,Mud_Sandstone
TEST_87958,Mud_Sandstone
TEST_87959,Mud_Sandstone
TEST_87960,Mud_Sandstone
TEST_87961,Mud_Sandstone
TEST_87962,Mud_Sandstone
TEST_87963,Mud_Sandstone
TEST_87964,Mud_Sandstone
TEST_87965,Mud_Sandstone
TEST_87966,Mud_Sandstone
TEST_87967,Weathered_Rock
TEST_87968,Weathered_Rock
TEST_87969,Weathered_Rock
TEST_87970,Weathered_Rock
TEST_87971,Mud_Sandstone
TEST_87972,Mud_Sandstone
TEST_87973,Mud_Sandstone
TEST_87974,Weathered_Rock
TEST_87975,Mud_Sandstone
TEST_87976,Mud_Sandstone
TEST_87977,Mud_Sandstone
TEST_87978,Mud_Sandstone
TEST_87979,Mud_Sandstone
TEST_87980,Mud_Sandstone
TEST_87981,Mud_Sandstone
TEST_87982,Mud_Sandstone
TEST_87983,Andesite
TEST_87984,Mud_Sandstone
TEST_87985,Mud_Sandstone
TEST_87986,Mud_Sandstone
TEST_87987,Etc
TEST_87988,Mud_Sandstone
TEST_87989,Mud_Sandstone
TEST_87990,Mud_Sandstone
TEST_87991,Mud_Sandstone
TEST_87992,Mud_Sandstone
TEST_87993,Etc
TEST_87994,Etc
TEST_87995,Etc
TEST_87996,Mud_Sandstone
TEST_87997,Etc
TEST_87998,Etc
TEST_87999,Etc
TEST_88000,Weathered_Rock
TEST_88001,Weathered_Rock
TEST_88002,Etc
TEST_88003,Weathered_Rock
TEST_88004,Etc
TEST_88005,Weathered_Rock
TEST_88006,Mud_Sandstone
TEST_88007,Mud_Sandstone
TEST_88008,Etc
TEST_88009,Mud_Sandstone
TEST_88010,Mud_Sandstone
TEST_88011,Mud_Sandstone
TEST_88012,Etc
TEST_88013,Mud_Sandstone
TEST_88014,Mud_Sandstone
TEST_88015,Mud_Sandstone
TEST_88016,Mud_Sandstone
TEST_88017,Andesite
TEST_88018,Mud_Sandstone
TEST_88019,Mud_Sandstone
TEST_88020,Mud_Sandstone
TEST_88021,Mud_Sandstone
TEST_88022,Mud_Sandstone
TEST_88023,Mud_Sandstone
TEST_88024,Mud_Sandstone
TEST_88025,Mud_Sandstone
TEST_88026,Mud_Sandstone
TEST_88027,Mud_Sandstone
TEST_88028,Mud_Sandstone
TEST_88029,Mud_Sandstone
TEST_88030,Mud_Sandstone
TEST_88031,Mud_Sandstone
TEST_88032,Mud_Sandstone
TEST_88033,Mud_Sandstone
TEST_88034,Mud_Sandstone
TEST_88035,Mud_Sandstone
TEST_88036,Mud_Sandstone
TEST_88037,Mud_Sandstone
TEST_88038,Etc
TEST_88039,Mud_Sandstone
TEST_88040,Mud_Sandstone
TEST_88041,Mud_Sandstone
TEST_88042,Mud_Sandstone
TEST_88043,Etc
TEST_88044,Weathered_Rock
TEST_88045,Weathered_Rock
TEST_88046,Mud_Sandstone
TEST_88047,Etc
TEST_88048,Mud_Sandstone
TEST_88049,Mud_Sandstone
TEST_88050,Mud_Sandstone
TEST_88051,Mud_Sandstone
TEST_88052,Mud_Sandstone
TEST_88053,Mud_Sandstone
TEST_88054,Mud_Sandstone
TEST_88055,Mud_Sandstone
TEST_88056,Mud_Sandstone
TEST_88057,Mud_Sandstone
TEST_88058,Mud_Sandstone
TEST_88059,Mud_Sandstone
TEST_88060,Etc
TEST_88061,Mud_Sandstone
TEST_88062,Mud_Sandstone
TEST_88063,Mud_Sandstone
TEST_88064,Weathered_Rock
TEST_88065,Mud_Sandstone
TEST_88066,Mud_Sandstone
TEST_88067,Mud_Sandstone
TEST_88068,Mud_Sandstone
TEST_88069,Mud_Sandstone
TEST_88070,Etc
TEST_88071,Mud_Sandstone
TEST_88072,Mud_Sandstone
TEST_88073,Mud_Sandstone
TEST_88074,Mud_Sandstone
TEST_88075,Andesite
TEST_88076,Mud_Sandstone
TEST_88077,Mud_Sandstone
TEST_88078,Mud_Sandstone
TEST_88079,Mud_Sandstone
TEST_88080,Mud_Sandstone
TEST_88081,Mud_Sandstone
TEST_88082,Mud_Sandstone
TEST_88083,Mud_Sandstone
TEST_88084,Mud_Sandstone
TEST_88085,Mud_Sandstone
TEST_88086,Mud_Sandstone
TEST_88087,Weathered_Rock
TEST_88088,Etc
TEST_88089,Mud_Sandstone
TEST_88090,Etc
TEST_88091,Mud_Sandstone
TEST_88092,Mud_Sandstone
TEST_88093,Mud_Sandstone
TEST_88094,Mud_Sandstone
TEST_88095,Mud_Sandstone
TEST_88096,Mud_Sandstone
TEST_88097,Etc
TEST_88098,Mud_Sandstone
TEST_88099,Mud_Sandstone
TEST_88100,Weathered_Rock
TEST_88101,Mud_Sandstone
TEST_88102,Mud_Sandstone
TEST_88103,Granite
TEST_88104,Granite
TEST_88105,Granite
TEST_88106,Granite
TEST_88107,Granite
TEST_88108,Granite
TEST_88109,Granite
TEST_88110,Granite
TEST_88111,Granite
TEST_88112,Granite
TEST_88113,Granite
TEST_88114,Granite
TEST_88115,Granite
TEST_88116,Granite
TEST_88117,Granite
TEST_88118,Granite
TEST_88119,Granite
TEST_88120,Granite
TEST_88121,Granite
TEST_88122,Granite
TEST_88123,Granite
TEST_88124,Granite
TEST_88125,Granite
TEST_88126,Granite
TEST_88127,Granite
TEST_88128,Granite
TEST_88129,Granite
TEST_88130,Granite
TEST_88131,Granite
TEST_88132,Granite
TEST_88133,Granite
TEST_88134,Granite
TEST_88135,Granite
TEST_88136,Granite
TEST_88137,Granite
TEST_88138,Granite
TEST_88139,Granite
TEST_88140,Granite
TEST_88141,Granite
TEST_88142,Granite
TEST_88143,Granite
TEST_88144,Granite
TEST_88145,Granite
TEST_88146,Granite
TEST_88147,Granite
TEST_88148,Granite
TEST_88149,Granite
TEST_88150,Granite
TEST_88151,Granite
TEST_88152,Granite
TEST_88153,Granite
TEST_88154,Granite
TEST_88155,Granite
TEST_88156,Granite
TEST_88157,Granite
TEST_88158,Granite
TEST_88159,Granite
TEST_88160,Granite
TEST_88161,Granite
TEST_88162,Granite
TEST_88163,Granite
TEST_88164,Granite
TEST_88165,Granite
TEST_88166,Granite
TEST_88167,Granite
TEST_88168,Granite
TEST_88169,Granite
TEST_88170,Granite
TEST_88171,Granite
TEST_88172,Granite
TEST_88173,Granite
TEST_88174,Granite
TEST_88175,Granite
TEST_88176,Granite
TEST_88177,Granite
TEST_88178,Granite
TEST_88179,Granite
TEST_88180,Granite
TEST_88181,Granite
TEST_88182,Granite
TEST_88183,Granite
TEST_88184,Granite
TEST_88185,Granite
TEST_88186,Granite
TEST_88187,Granite
TEST_88188,Granite
TEST_88189,Granite
TEST_88190,Granite
TEST_88191,Granite
TEST_88192,Granite
TEST_88193,Granite
TEST_88194,Granite
TEST_88195,Granite
TEST_88196,Granite
TEST_88197,Granite
TEST_88198,Granite
TEST_88199,Granite
TEST_88200,Granite
TEST_88201,Granite
TEST_88202,Granite
TEST_88203,Granite
TEST_88204,Granite
TEST_88205,Granite
TEST_88206,Granite
TEST_88207,Granite
TEST_88208,Granite
TEST_88209,Granite
TEST_88210,Granite
TEST_88211,Granite
TEST_88212,Granite
TEST_88213,Granite
TEST_88214,Granite
TEST_88215,Granite
TEST_88216,Granite
TEST_88217,Granite
TEST_88218,Granite
TEST_88219,Granite
TEST_88220,Granite
TEST_88221,Granite
TEST_88222,Granite
TEST_88223,Granite
TEST_88224,Granite
TEST_88225,Granite
TEST_88226,Granite
TEST_88227,Granite
TEST_88228,Granite
TEST_88229,Granite
TEST_88230,Granite
TEST_88231,Granite
TEST_88232,Granite
TEST_88233,Granite
TEST_88234,Granite
TEST_88235,Granite
TEST_88236,Granite
TEST_88237,Granite
TEST_88238,Granite
TEST_88239,Granite
TEST_88240,Granite
TEST_88241,Granite
TEST_88242,Granite
TEST_88243,Granite
TEST_88244,Granite
TEST_88245,Granite
TEST_88246,Granite
TEST_88247,Granite
TEST_88248,Granite
TEST_88249,Granite
TEST_88250,Granite
TEST_88251,Granite
TEST_88252,Granite
TEST_88253,Granite
TEST_88254,Granite
TEST_88255,Granite
TEST_88256,Granite
TEST_88257,Granite
TEST_88258,Granite
TEST_88259,Granite
TEST_88260,Granite
TEST_88261,Granite
TEST_88262,Granite
TEST_88263,Granite
TEST_88264,Granite
TEST_88265,Granite
TEST_88266,Granite
TEST_88267,Mud_Sandstone
TEST_88268,Granite
TEST_88269,Granite
TEST_88270,Granite
TEST_88271,Granite
TEST_88272,Granite
TEST_88273,Granite
TEST_88274,Granite
TEST_88275,Granite
TEST_88276,Granite
TEST_88277,Granite
TEST_88278,Granite
TEST_88279,Granite
TEST_88280,Granite
TEST_88281,Granite
TEST_88282,Granite
TEST_88283,Granite
TEST_88284,Granite
TEST_88285,Mud_Sandstone
TEST_88286,Mud_Sandstone
TEST_88287,Mud_Sandstone
TEST_88288,Mud_Sandstone
TEST_88289,Mud_Sandstone
TEST_88290,Mud_Sandstone
TEST_88291,Mud_Sandstone
TEST_88292,Mud_Sandstone
TEST_88293,Mud_Sandstone
TEST_88294,Mud_Sandstone
TEST_88295,Mud_Sandstone
TEST_88296,Mud_Sandstone
TEST_88297,Mud_Sandstone
TEST_88298,Mud_Sandstone
TEST_88299,Mud_Sandstone
TEST_88300,Mud_Sandstone
TEST_88301,Mud_Sandstone
TEST_88302,Mud_Sandstone
TEST_88303,Mud_Sandstone
TEST_88304,Mud_Sandstone
TEST_88305,Mud_Sandstone
TEST_88306,Mud_Sandstone
TEST_88307,Mud_Sandstone
TEST_88308,Mud_Sandstone
TEST_88309,Mud_Sandstone
TEST_88310,Mud_Sandstone
TEST_88311,Mud_Sandstone
TEST_88312,Granite
TEST_88313,Granite
TEST_88314,Granite
TEST_88315,Granite
TEST_88316,Granite
TEST_88317,Granite
TEST_88318,Granite
TEST_88319,Granite
TEST_88320,Granite
TEST_88321,Granite
TEST_88322,Granite
TEST_88323,Granite
TEST_88324,Granite
TEST_88325,Granite
TEST_88326,Granite
TEST_88327,Granite
TEST_88328,Granite
TEST_88329,Granite
TEST_88330,Granite
TEST_88331,Granite
TEST_88332,Granite
TEST_88333,Granite
TEST_88334,Granite
TEST_88335,Granite
TEST_88336,Granite
TEST_88337,Granite
TEST_88338,Granite
TEST_88339,Granite
TEST_88340,Granite
TEST_88341,Granite
TEST_88342,Granite
TEST_88343,Granite
TEST_88344,Granite
TEST_88345,Granite
TEST_88346,Granite
TEST_88347,Granite
TEST_88348,Granite
TEST_88349,Granite
TEST_88350,Granite
TEST_88351,Granite
TEST_88352,Granite
TEST_88353,Granite
TEST_88354,Granite
TEST_88355,Granite
TEST_88356,Granite
TEST_88357,Granite
TEST_88358,Granite
TEST_88359,Granite
TEST_88360,Granite
TEST_88361,Granite
TEST_88362,Granite
TEST_88363,Granite
TEST_88364,Granite
TEST_88365,Granite
TEST_88366,Granite
TEST_88367,Granite
TEST_88368,Granite
TEST_88369,Granite
TEST_88370,Granite
TEST_88371,Granite
TEST_88372,Granite
TEST_88373,Granite
TEST_88374,Granite
TEST_88375,Granite
TEST_88376,Granite
TEST_88377,Granite
TEST_88378,Granite
TEST_88379,Granite
TEST_88380,Granite
TEST_88381,Granite
TEST_88382,Granite
TEST_88383,Granite
TEST_88384,Granite
TEST_88385,Granite
TEST_88386,Granite
TEST_88387,Granite
TEST_88388,Granite
TEST_88389,Granite
TEST_88390,Granite
TEST_88391,Granite
TEST_88392,Granite
TEST_88393,Granite
TEST_88394,Granite
TEST_88395,Granite
TEST_88396,Granite
TEST_88397,Granite
TEST_88398,Granite
TEST_88399,Granite
TEST_88400,Granite
TEST_88401,Granite
TEST_88402,Granite
TEST_88403,Granite
TEST_88404,Granite
TEST_88405,Granite
TEST_88406,Granite
TEST_88407,Granite
TEST_88408,Granite
TEST_88409,Granite
TEST_88410,Granite
TEST_88411,Granite
TEST_88412,Granite
TEST_88413,Granite
TEST_88414,Granite
TEST_88415,Granite
TEST_88416,Granite
TEST_88417,Granite
TEST_88418,Granite
TEST_88419,Granite
TEST_88420,Granite
TEST_88421,Granite
TEST_88422,Granite
TEST_88423,Granite
TEST_88424,Granite
TEST_88425,Granite
TEST_88426,Granite
TEST_88427,Granite
TEST_88428,Granite
TEST_88429,Granite
TEST_88430,Granite
TEST_88431,Granite
TEST_88432,Granite
TEST_88433,Granite
TEST_88434,Granite
TEST_88435,Granite
TEST_88436,Granite
TEST_88437,Granite
TEST_88438,Granite
TEST_88439,Granite
TEST_88440,Granite
TEST_88441,Granite
TEST_88442,Granite
TEST_88443,Granite
TEST_88444,Granite
TEST_88445,Granite
TEST_88446,Granite
TEST_88447,Granite
TEST_88448,Granite
TEST_88449,Granite
TEST_88450,Granite
TEST_88451,Granite
TEST_88452,Granite
TEST_88453,Granite
TEST_88454,Granite
TEST_88455,Granite
TEST_88456,Granite
TEST_88457,Granite
TEST_88458,Granite
TEST_88459,Granite
TEST_88460,Granite
TEST_88461,Granite
TEST_88462,Granite
TEST_88463,Granite
TEST_88464,Granite
TEST_88465,Granite
TEST_88466,Granite
TEST_88467,Granite
TEST_88468,Granite
TEST_88469,Granite
TEST_88470,Granite
TEST_88471,Granite
TEST_88472,Granite
TEST_88473,Granite
TEST_88474,Granite
TEST_88475,Granite
TEST_88476,Granite
TEST_88477,Granite
TEST_88478,Granite
TEST_88479,Weathered_Rock
TEST_88480,Granite
TEST_88481,Weathered_Rock
TEST_88482,Weathered_Rock
TEST_88483,Granite
TEST_88484,Granite
TEST_88485,Granite
TEST_88486,Granite
TEST_88487,Granite
TEST_88488,Granite
TEST_88489,Granite
TEST_88490,Granite
TEST_88491,Weathered_Rock
TEST_88492,Granite
TEST_88493,Granite
TEST_88494,Weathered_Rock
TEST_88495,Granite
TEST_88496,Granite
TEST_88497,Granite
TEST_88498,Granite
TEST_88499,Mud_Sandstone
TEST_88500,Mud_Sandstone
TEST_88501,Mud_Sandstone
TEST_88502,Mud_Sandstone
TEST_88503,Mud_Sandstone
TEST_88504,Mud_Sandstone
TEST_88505,Mud_Sandstone
TEST_88506,Mud_Sandstone
TEST_88507,Mud_Sandstone
TEST_88508,Mud_Sandstone
TEST_88509,Mud_Sandstone
TEST_88510,Mud_Sandstone
TEST_88511,Mud_Sandstone
TEST_88512,Mud_Sandstone
TEST_88513,Mud_Sandstone
TEST_88514,Mud_Sandstone
TEST_88515,Mud_Sandstone
TEST_88516,Mud_Sandstone
TEST_88517,Mud_Sandstone
TEST_88518,Mud_Sandstone
TEST_88519,Mud_Sandstone
TEST_88520,Mud_Sandstone
TEST_88521,Mud_Sandstone
TEST_88522,Mud_Sandstone
TEST_88523,Mud_Sandstone
TEST_88524,Mud_Sandstone
TEST_88525,Mud_Sandstone
TEST_88526,Mud_Sandstone
TEST_88527,Mud_Sandstone
TEST_88528,Mud_Sandstone
TEST_88529,Mud_Sandstone
TEST_88530,Mud_Sandstone
TEST_88531,Mud_Sandstone
TEST_88532,Mud_Sandstone
TEST_88533,Mud_Sandstone
TEST_88534,Mud_Sandstone
TEST_88535,Weathered_Rock
TEST_88536,Granite
TEST_88537,Granite
TEST_88538,Granite
TEST_88539,Etc
TEST_88540,Granite
TEST_88541,Weathered_Rock
TEST_88542,Granite
TEST_88543,Granite
TEST_88544,Granite
TEST_88545,Granite
TEST_88546,Granite
TEST_88547,Granite
TEST_88548,Granite
TEST_88549,Granite
TEST_88550,Granite
TEST_88551,Granite
TEST_88552,Granite
TEST_88553,Granite
TEST_88554,Granite
TEST_88555,Granite
TEST_88556,Granite
TEST_88557,Granite
TEST_88558,Granite
TEST_88559,Granite
TEST_88560,Granite
TEST_88561,Granite
TEST_88562,Granite
TEST_88563,Granite
TEST_88564,Granite
TEST_88565,Granite
TEST_88566,Granite
TEST_88567,Granite
TEST_88568,Weathered_Rock
TEST_88569,Granite
TEST_88570,Granite
TEST_88571,Granite
TEST_88572,Granite
TEST_88573,Granite
TEST_88574,Granite
TEST_88575,Granite
TEST_88576,Granite
TEST_88577,Granite
TEST_88578,Granite
TEST_88579,Granite
TEST_88580,Granite
TEST_88581,Granite
TEST_88582,Granite
TEST_88583,Granite
TEST_88584,Granite
TEST_88585,Granite
TEST_88586,Granite
TEST_88587,Granite
TEST_88588,Granite
TEST_88589,Granite
TEST_88590,Granite
TEST_88591,Granite
TEST_88592,Weathered_Rock
TEST_88593,Granite
TEST_88594,Granite
TEST_88595,Granite
TEST_88596,Granite
TEST_88597,Granite
TEST_88598,Granite
TEST_88599,Granite
TEST_88600,Granite
TEST_88601,Granite
TEST_88602,Granite
TEST_88603,Granite
TEST_88604,Granite
TEST_88605,Granite
TEST_88606,Granite
TEST_88607,Granite
TEST_88608,Granite
TEST_88609,Granite
TEST_88610,Granite
TEST_88611,Granite
TEST_88612,Granite
TEST_88613,Granite
TEST_88614,Granite
TEST_88615,Granite
TEST_88616,Granite
TEST_88617,Granite
TEST_88618,Granite
TEST_88619,Granite
TEST_88620,Granite
TEST_88621,Granite
TEST_88622,Granite
TEST_88623,Granite
TEST_88624,Granite
TEST_88625,Granite
TEST_88626,Granite
TEST_88627,Granite
TEST_88628,Granite
TEST_88629,Granite
TEST_88630,Granite
TEST_88631,Granite
TEST_88632,Granite
TEST_88633,Granite
TEST_88634,Granite
TEST_88635,Granite
TEST_88636,Granite
TEST_88637,Granite
TEST_88638,Granite
TEST_88639,Granite
TEST_88640,Granite
TEST_88641,Granite
TEST_88642,Granite
TEST_88643,Granite
TEST_88644,Granite
TEST_88645,Granite
TEST_88646,Granite
TEST_88647,Granite
TEST_88648,Granite
TEST_88649,Granite
TEST_88650,Granite
TEST_88651,Granite
TEST_88652,Granite
TEST_88653,Granite
TEST_88654,Granite
TEST_88655,Granite
TEST_88656,Granite
TEST_88657,Granite
TEST_88658,Granite
TEST_88659,Granite
TEST_88660,Granite
TEST_88661,Granite
TEST_88662,Granite
TEST_88663,Granite
TEST_88664,Granite
TEST_88665,Granite
TEST_88666,Granite
TEST_88667,Granite
TEST_88668,Granite
TEST_88669,Granite
TEST_88670,Granite
TEST_88671,Granite
TEST_88672,Granite
TEST_88673,Granite
TEST_88674,Granite
TEST_88675,Granite
TEST_88676,Granite
TEST_88677,Granite
TEST_88678,Granite
TEST_88679,Granite
TEST_88680,Granite
TEST_88681,Granite
TEST_88682,Granite
TEST_88683,Granite
TEST_88684,Granite
TEST_88685,Granite
TEST_88686,Granite
TEST_88687,Granite
TEST_88688,Granite
TEST_88689,Granite
TEST_88690,Granite
TEST_88691,Granite
TEST_88692,Granite
